Longitude,Latitude,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,Route,primary_street,address_range,cross_location
-89.42321432,43.0318463,7361,4818,4818,Todd & Greenway (SB),This stop (#4818) is southbound on the 2936 block of Todd Dr nearside Greenway Vw,43.031844,-89.423215,40,Todd,2936,Greenway
-89.4275434,43.00495329,7362,4821,4821,S Fish Hatchery & Cheryl (NB),This stop (#4821) is northbound on the 2760 block of Fish Hatchery Rd (s) nearside Cheryl Dr,43.004951,-89.427544,49,S Fish Hatchery,2760,Cheryl
-89.47795438,43.01531725,7363,4822,4822,Hardrock & Mckee (SB),This stop (#4822) is southbound on the 2999 block of Hardrock Rd farside Mckee Rd,43.015315,-89.477955,"52, 59",Hardrock,2999,Mckee
-89.42854239,43.00793429,7364,4824,4824,Mickelson & S Fish Hatchery (WB),This stop (#4824) is westbound on the 2801 block of Mickelson Pkwy farside Fish Hatchery Rd (s),43.007932,-89.428543,"49, 59",Mickelson,2801,S Fish Hatchery
-89.44373231,43.03581028,7365,4830,4830,Seminole & Doncaster (SB),This stop (#4830) is southbound on the 1600 block of Seminole Hwy farside Doncaster Dr,43.035808,-89.443733,19,Seminole,1600,Doncaster
-89.43049234,43.02591929,7366,4834,4834,Post & Knollwood (SB),This stop (#4834) is southbound on the 3099 block of Post Rd farside Knollwood Way,43.025917,-89.430493,"40, 47",Post,3099,Knollwood
-89.47409637,43.01903425,7367,4836,4836,Fitchrona & King James (WB),This stop (#4836) is westbound on the 3099 block of Fitchrona Rd farside King James Way,43.019032,-89.474097,"52, 59",Fitchrona,3099,King James
-89.42322634,43.0263583,7368,4837,4837,Post & Leopold (EB),This stop (#4837) is eastbound on the 2599 block of Post Rd farside Leopold Way,43.026356,-89.423227,"40, 47",Post,2599,Leopold
-89.51940547,42.99409523,7369,4838,4838,E Verona & Hometown (WB),This stop (#4838) is westbound on the 698 block of Verona Ave (e) farside Hometown Cir,42.994093,-89.519406,75,E Verona,698,Hometown
-89.42305331,43.0348623,7370,4841,4841,Beltline S & Todd (EB),This stop (#4841) is eastbound on the 2701 block of Beltline Frontage (s) nearside Todd Dr,43.03486,-89.423054,18,Beltline S,2701,Todd
-89.45575237,43.01558427,7371,4842,4842,Mckee & Seminole (WB),This stop (#4842) is westbound on the 6000 block of Mckee Rd farside Seminole Hwy,43.015582,-89.455753,59,Mckee,6000,Seminole
-89.4049293,43.03679532,7372,4845,4845,Fish Hatchery & Emil (NB),This stop (#4845) is northbound on the 2599 block of Fish Hatchery Rd farside Emil St,43.036793,-89.40493,"18, 40, 47",Fish Hatchery,2599,Emil
-89.45953135,43.02465227,7373,4847,4847,Crescent & Allied (EB),This stop (#4847) is eastbound on the 4899 block of Crescent Rd farside Allied Dr,43.02465,-89.459532,"18, 19",Crescent,4899,Allied
-89.44421629,43.04375929,7374,4848,4848,Nakoma & Seminole (SB),This stop (#4848) is southbound on the 4100 block of Nakoma Rd farside Seminole Hwy,43.043757,-89.444217,19,Nakoma,4100,Seminole
-89.45920033,43.02923527,7375,4849,4849,Allied & Jenewein (NB),This stop (#4849) is northbound on the 2299 block of Allied Dr farside Jenewein Rd,43.029233,-89.459201,18,Allied,2299,Jenewein
-89.4507533,43.03826128,7376,4851,4851,Mohawk & Nakoma (EB),This stop (#4851) is eastbound on the 4323 block of Mohawk Dr farside Nakoma Rd,43.038259,-89.450754,19,Mohawk,4323,Nakoma
-89.45553534,43.02565627,7377,4856,4856,Crescent & Red Arrow (WB),This stop (#4856) is westbound on the 4600 block of Crescent Rd farside Red Arrow Trl,43.025654,-89.455536,18,Crescent,4600,Red Arrow
-89.45653732,43.03159127,7378,4861,4861,Red Arrow & Thurston (NB),This stop (#4861) is northbound on the 2099 block of Red Arrow Trl farside Thurston Ln,43.031589,-89.456538,"18, 19",Red Arrow,2099,Thurston
-89.42836939,43.00814029,7379,4862,4862,S Fish Hatchery & Mickelson (SB),This stop (#4862) is southbound on the 2800 block of Fish Hatchery Rd (s) nearside Mickelson Pkwy,43.008138,-89.42837,59,S Fish Hatchery,2800,Mickelson
-89.45089228,43.04605028,7380,4865,4865,S Midvale & Yuma (NB),This stop (#4865) is northbound on the 901 block of Midvale Blvd (s) farside Yuma Dr,43.046048,-89.450893,18,S Midvale,901,Yuma
-89.43524331,43.03491629,7381,4873,4873,Beltline S & River Bend (EB),This stop (#4873) is eastbound on the 3601 block of Beltline Frontage (s) nearside River Bend Rd,43.034914,-89.435244,18,Beltline S,3601,River Bend
-89.42512631,43.0351583,7382,4876,4876,Beltline S & Sergenians (WB),This stop (#4876) is westbound on the 2800 block of Beltline Frontage (s) opposite Sergenians,43.035156,-89.425127,"18, 40, 47",Beltline S,2800,Sergenians
-89.4483973,43.04021428,7383,4879,4879,Nakoma & Whenona (EB),This stop (#4879) is eastbound on the 4299 block of Nakoma Rd farside Whenona Dr,43.040212,-89.448398,19,Nakoma,4299,Whenona
-89.41069232,43.03145131,7384,4882,4882,Greenway & Fish Hatchery (WB),This stop (#4882) is westbound on the 1798 block of Greenway Cross farside Fish Hatchery Rd,43.031449,-89.410693,"18, 47",Greenway,1798,Fish Hatchery
-89.4251624,43.00490929,7385,4887,4887,Research Park & E Cheryl (NB),This stop (#4887) is northbound on the 2750 block of Research Park Dr nearside E Cheryl Pkwy,43.004907,-89.425163,"49, 59",Research Park,2750,E Cheryl
-89.51905947,42.99373822,7386,4889,4889,E Verona & Hometown (EB),This stop (#4889) is eastbound on the 699 block of Verona Ave (e) nearside Hometown Cir,42.993736,-89.51906,75,E Verona,699,Hometown
-89.41978536,43.0190623,7387,4894,4894,S Fish Hatchery & Caddis (SB),This stop (#4894) is southbound on the 3039 block of Fish Hatchery Rd (s) farside Caddis Bend,43.01906,-89.419786,"49, 75",S Fish Hatchery,3039,Caddis
-89.42703737,43.01387929,7388,4900,4900,S Fish Hatchery & Brendan (SB),This stop (#4900) is southbound on the 2950 block of Fish Hatchery Rd (s) nearside Brendan Ave,43.013877,-89.427038,59,S Fish Hatchery,2950,Brendan
-89.5406665,42.98903822,7389,4905,4905,W Verona & Legion (EB),This stop (#4905) is eastbound on the 507 block of Verona Ave (w) farside Legion St,42.989036,-89.540667,75,W Verona,507,Legion
-89.45399731,43.03496628,7390,4909,4909,Britta & Verona E (EB),This stop (#4909) is eastbound on the 4499 block of Britta Pkwy farside Verona Frontage (e),43.034964,-89.453998,19,Britta,4499,Verona E
-89.43150434,43.02698429,7391,4914,4914,Grandview & Sandwood (SB),This stop (#4914) is southbound on the 3298 block of Grandview Blvd nearside Sandwood Way,43.026982,-89.431505,"40, 47",Grandview,3298,Sandwood
-89.44896431,43.03785928,7392,4916,4916,Mohawk & Whenona (WB),This stop (#4916) is westbound on the 4300 block of Mohawk Dr farside Whenona Dr,43.037857,-89.448965,19,Mohawk,4300,Whenona
-89.54616451,42.98850522,7393,4918,4918,W Verona & Half Mile (WB),This stop (#4918) is westbound on the 600 block of Verona Ave (w) farside Half Mile Rd,42.988503,-89.546165,75,W Verona,600,Half Mile
-89.44877931,43.03764428,7394,4927,4927,Mohawk & Whenona (EB),This stop (#4927) is eastbound on the 4301 block of Mohawk Dr nearside Whenona Dr,43.037642,-89.44878,19,Mohawk,4301,Whenona
-89.44343631,43.03594428,7395,4929,4929,Seminole & Doncaster (NB),This stop (#4929) is northbound on the 1501 block of Seminole Hwy nearside Doncaster Dr,43.035942,-89.443437,19,Seminole,1501,Doncaster
-89.44685937,43.01538028,7396,4935,4935,Mckee & Osmundsen (EB),This stop (#4935) is eastbound on the 5799 block of Mckee Rd farside Osmundsen Rd,43.015378,-89.44686,59,Mckee,5799,Osmundsen
-89.4279994,43.00523129,7397,4936,4936,S Fish Hatchery & Cheryl (SB),This stop (#4936) is southbound on the 2761 block of Fish Hatchery Rd (s) nearside Cheryl Dr,43.005229,-89.428,"49, 59",S Fish Hatchery,2761,Cheryl
-89.41715735,43.02131831,7398,4941,4941,Fish Hatchery & High Ridge (NB),This stop (#4941) is northbound on the 3299 block of Fish Hatchery Rd farside High Ridge Trl,43.021316,-89.417158,"40, 47, 49",Fish Hatchery,3299,High Ridge
-89.42612534,43.0267433,7399,4945,4945,Post & Todd (EB),This stop (#4945) is eastbound on the 2801 block of Post Rd nearside Todd Dr,43.026741,-89.426126,"40, 47",Post,2801,Todd
-89.41457833,43.02676931,7400,4953,4953,Post & Coho (EB),This stop (#4953) is eastbound on the 1999 block of Post Rd farside Coho St,43.026767,-89.414579,"40, 47",Post,1999,Coho
-89.44840831,43.03465428,7401,4957,4957,Whenona & Beltline S (NB),This stop (#4957) is northbound on the 1801 block of Whenona Dr nearside Beltline Frontage (s),43.034652,-89.448409,19,Whenona,1801,Beltline S
-89.43151537,43.01554329,7402,4963,4963,Mckee & Chapel Valley (EB),This stop (#4963) is eastbound on the 6099 block of Mckee Rd farside Chapel Valley Rd,43.015541,-89.431516,"59, 75",Mckee,6099,Chapel Valley
-89.4491133,43.03997228,7403,4964,4964,Nakoma & Whenona (WB),This stop (#4964) is westbound on the 4300 block of Nakoma Rd farside Whenona Dr,43.03997,-89.449114,19,Nakoma,4300,Whenona
-89.46383834,43.02770326,7404,4967,4967,Chalet Gardens & Verona E (EB),This stop (#4967) is eastbound on the 2300 block of Chalet Gardens Rd farside Verona Frontage (e),43.027701,-89.463839,19,Chalet Gardens,2300,Verona E
-89.42861831,43.0349613,7405,4968,4968,Beltline S & Landmark (WB),This stop (#4968) is westbound on the 3100 block of Beltline Frontage (s) nearside Landmark Pl,43.034959,-89.428619,"18, 40, 47",Beltline S,3100,Landmark
-89.38900138,43.00896833,7406,4970,4970,Lacy & Central Park (WB),This stop (#4970) is westbound on the 5000 block of Lacy Rd farside Central Park Pl,43.008966,-89.389002,49,Lacy,5000,Central Park
-89.4165424,43.0048913,7407,4971,4971,E Cheryl & Agrace (EB),This stop (#4971) is eastbound on the 5395 block of E Cheryl Pkwy adjacent Agrace Campus,43.004889,-89.416543,49,E Cheryl,5395,Agrace
-89.47535835,43.02455725,7408,4972,4972,Williamsburg & S Whitney (WB),This stop (#4972) is westbound on the 5600 block of Williamsburg Way farside Whitney Way (s),43.024555,-89.475359,"52, 59",Williamsburg,5600,S Whitney
-89.45937432,43.03145627,7409,4980,4980,Carling & Allied (WB),This stop (#4980) is westbound on the 2100 block of Carling Dr farside Allied Dr,43.031454,-89.459375,19,Carling,2100,Allied
-89.42284437,43.0161353,7410,4981,4981,S Fish Hatchery & Cahill (NB),This stop (#4981) is northbound on the 2970 block of Fish Hatchery Rd (s) nearside Cahill Main,43.016133,-89.422845,49,S Fish Hatchery,2970,Cahill
-89.47625437,43.01892625,7411,4984,4984,Fitchrona & Kapec (WB),This stop (#4984) is westbound on the 3021 block of Fitchrona Rd farside Kapec Rd,43.018924,-89.476255,"52, 59",Fitchrona,3021,Kapec
-89.44893732,43.03231728,7412,4986,4986,Crawford & Whenona (WB),This stop (#4986) is westbound on the 4300 block of Crawford Dr farside Whenona Dr,43.032315,-89.448938,19,Crawford,4300,Whenona
-89.45937135,43.02488527,7413,4990,4990,Crescent & Allied (WB),This stop (#4990) is westbound on the 4898 block of Crescent Rd nearside Allied Dr,43.024883,-89.459372,18,Crescent,4898,Allied
-89.47389936,43.01943725,7414,4993,4993,King James & Anton (NB),This stop (#4993) is northbound on the 2999 block of King James Way farside Anton Dr,43.019435,-89.4739,"52, 59",King James,2999,Anton
-89.42840737,43.01403129,7415,4999,4999,Brendan & Mickelson (EB),This stop (#4999) is eastbound on the 5301 block of Brendan Ave nearside Mickelson Pkwy,43.014029,-89.428408,49,Brendan,5301,Mickelson
-89.37818301,43.14502241,7416,5105,5105,Northland & Mandrake (EB),This stop (#5105) is eastbound on the 1099 block of Northland Dr nearside Mandrake Rd,43.14502,-89.378184,21,Northland,1099,Mandrake
-89.37473999,43.15513942,7417,5107,5107,Burning Wood & Arapahoe (EB),This stop (#5107) is eastbound on the 1209 block of Burning Wood Way nearside Arapahoe Ln,43.155137,-89.374741,29,Burning Wood,1209,Arapahoe
-89.35874706,43.12877242,7418,5109,5109,Northport & Dryden (EB),This stop (#5109) is eastbound on the 1901 block of Northport Dr farside Dryden Dr,43.12877,-89.358748,21,Northport,1901,Dryden
-89.36362609,43.11625741,7419,5125,5125,N Sherman & Logan (NB),This stop (#5125) is northbound on the 1499 block of Sherman Ave (n) nearside Logan St,43.116255,-89.363627,22,N Sherman,1499,Logan
-89.37821499,43.15296441,7420,5126,5126,Menomonie & Chinook (WB),This stop (#5126) is westbound on the 1000 block of Menomonie Ln nearside Chinook Ln,43.152962,-89.378216,29,Menomonie,1000,Chinook
-89.38280702,43.1408964,7421,5127,5127,School & Havey (NB),This stop (#5127) is northbound on the 4299 block of School Rd nearside Havey Rd,43.140894,-89.382808,"21, 29",School,4299,Havey
-89.36111806,43.13001842,7422,5138,5138,Northport & Northside Town (WB),This stop (#5138) is westbound on the 1800 block of Northport Dr opposite Northside Town Center,43.130016,-89.361119,21,Northport,1800,Northside Town
-89.37321105,43.13380141,7423,5142,5142,Troy & Forster (WB),This stop (#5142) is westbound on the 1400 block of Troy Dr nearside Forster Dr,43.133799,-89.373212,22,Troy,1400,Forster
-89.35491208,43.12184943,7424,5143,5143,Packers & International (NB),This stop (#5143) is northbound on the 2201 block of Packers Ave farside International Ln,43.121847,-89.354913,"21, 29",Packers,2201,International
-89.37123405,43.13384541,7425,5149,5149,Northport & Troy (EB),This stop (#5149) is eastbound on the 1499 block of Northport Dr nearside Troy Dr,43.133843,-89.371235,22,Northport,1499,Troy
-89.36366306,43.13027942,7426,5162,5162,N Sherman & Northport (SB),This stop (#5162) is southbound on the 2900 block of Sherman Ave (n) farside Northport Dr,43.130277,-89.363664,22,N Sherman,2900,Northport
-89.35871006,43.12913042,7427,5164,5164,Northport & Dryden (WB),This stop (#5164) is westbound on the 1900 block of Northport Dr nearside Dryden Dr,43.129128,-89.358711,21,Northport,1900,Dryden
-89.38273101,43.1437254,7428,5173,5173,School & Fulton (NB),This stop (#5173) is northbound on the 4599 block of School Rd nearside Fulton Ln,43.143723,-89.382732,"21, 29",School,4599,Fulton
-89.37773304,43.1338574,7429,5178,5178,Troy & Goodland (WB),This stop (#5178) is westbound on the 1198 block of Troy Dr farside Goodland Dr,43.133855,-89.377734,22,Troy,1198,Goodland
-89.36359909,43.11876441,7430,5193,5193,N Sherman & Schlimgen (NB),This stop (#5193) is northbound on the 1799 block of Sherman Ave (n) nearside Schlimgen Ave,43.118762,-89.3636,22,N Sherman,1799,Schlimgen
-89.39699503,43.13477537,7431,5197,5197,Troy & North (NB),This stop (#5197) is northbound on the 2 block of Troy Dr nearside North Rd,43.134773,-89.396996,22,Troy,2,North
-89.39768603,43.13751537,7432,5203,5203,Green & Meadow Ridge (NB),This stop (#5203) is northbound on the 4101 block of Green Ave nearside Meadow Ridge Ln,43.137513,-89.397687,22,Green,4101,Meadow Ridge
-89.37235399,43.15656242,7433,5214,5214,Manitowish & Comanche (SB),This stop (#5214) is southbound on the 5500 block of Manitowish Way nearside Comanche Way,43.15656,-89.372355,29,Manitowish,5500,Comanche
-89.36316906,43.13037742,7434,5223,5223,Northport & N Sherman (EB),This stop (#5223) is eastbound on the 1701 block of Northport Dr farside Sherman Ave (n),43.130375,-89.36317,29,Northport,1701,N Sherman
-89.35534208,43.12367643,7435,5228,5228,Packers & Manley (SB),This stop (#5228) is southbound on the 2398 block of Packers Ave farside Manley St,43.123674,-89.355343,21,Packers,2398,Manley
-89.36326501,43.14748743,7436,5230,5230,Wheeler & N Sherman (WB),This stop (#5230) is westbound on the 1698 block of Wheeler Rd farside Sherman Ave (n),43.147485,-89.363266,29,Wheeler,1698,N Sherman
-89.36351105,43.13493442,7437,5236,5236,N Sherman & Tennyson (SB),This stop (#5236) is southbound on the 3800 block of Sherman Ave (n) nearside Tennyson Ln,43.134932,-89.363512,29,N Sherman,3800,Tennyson
-89.36291003,43.14304643,7438,5253,5253,N Sherman & Delaware (NB),This stop (#5253) is northbound on the 4613 block of Sherman Ave (n) farside Delaware Blvd,43.143044,-89.362911,29,N Sherman,4613,Delaware
-89.36215706,43.12924842,7439,5256,5256,Northside Town & Park And Ride (WB),This stop (#5256) is westbound on the 2901 block of Northside Town Center Lot adjacent Park And Ride Lot,43.129246,-89.362158,29,Northside Town,2901,Park And Ride
-89.38057504,43.1338584,7440,5260,5260,Troy & Crosswalk (WB),This stop (#5260) is westbound on the 1000 block of Troy Dr adjacent Crosswalk,43.133856,-89.380576,22,Troy,1000,Crosswalk
-89.36340503,43.14246443,7441,5287,5287,Delaware & N Sherman (EB),This stop (#5287) is eastbound on the 1699 block of Delaware Blvd nearside Sherman Ave (n),43.142462,-89.363406,21,Delaware,1699,N Sherman
-89.37203801,43.14892442,7442,5295,5295,Comanche & Wheeler (NB),This stop (#5295) is northbound on the 5095 block of Comanche Way farside Wheeler Rd,43.148922,-89.372039,29,Comanche,5095,Wheeler
-89.37509101,43.14821841,7443,5299,5299,Wheeler & Delaware (EB),This stop (#5299) is eastbound on the 1201 block of Wheeler Rd farside Delaware Blvd,43.148216,-89.375092,29,Wheeler,1201,Delaware
-89.36390909,43.11744841,7444,5304,5304,N Sherman & Farragut (SB),This stop (#5304) is southbound on the 1698 block of Sherman Ave (n) farside Farragut St,43.117446,-89.36391,22,N Sherman,1698,Farragut
-89.35832606,43.12994543,7445,5306,5306,Londonderry & Dryden (WB),This stop (#5306) is westbound on the 1900 block of Londonderry Dr nearside Dryden Dr,43.129943,-89.358327,21,Londonderry,1900,Dryden
-89.35548807,43.12583443,7446,5320,5320,Packers & Elka (SB),This stop (#5320) is southbound on the 2600 block of Packers Ave nearside Elka Ln,43.125832,-89.355489,"21, 29",Packers,2600,Elka
-89.36317705,43.13477342,7447,5335,5335,Tennyson & N Sherman (EB),This stop (#5335) is eastbound on the 1701 block of Tennyson Ln farside Sherman Ave (n),43.134771,-89.363178,21,Tennyson,1701,N Sherman
-89.38629504,43.13387739,7448,5342,5342,Troy & Karstens (WB),This stop (#5342) is westbound on the 716 block of Troy Dr farside Karstens Dr (e),43.133875,-89.386296,22,Troy,716,Karstens
-89.36729305,43.13256342,7449,5346,5346,Northport & Warner Park (WB),This stop (#5346) is westbound on the 1650 block of Northport Dr opposite Warner Park Lot,43.132561,-89.367294,"21, 22",Northport,1650,Warner Park
-89.36712101,43.14754342,7450,5347,5347,Wheeler & Golf View (EB),This stop (#5347) is eastbound on the 1601 block of Wheeler Rd farside Golf View Rd,43.147541,-89.367122,29,Wheeler,1601,Golf View
-89.37163101,43.14818942,7451,5349,5349,Wheeler & Comanche (EB),This stop (#5349) is eastbound on the 1301 block of Wheeler Rd farside Comanche Way,43.148187,-89.371632,29,Wheeler,1301,Comanche
-89.35570606,43.13023043,7452,5356,5356,Londonderry & Packers (WB),This stop (#5356) is westbound on the 2098 block of Londonderry Dr farside Packers Ave,43.130228,-89.355707,21,Londonderry,2098,Packers
-89.36379308,43.12289241,7453,5358,5358,N Sherman & Melrose (SB),This stop (#5358) is southbound on the 2298 block of Sherman Ave (n) farside Melrose St,43.12289,-89.363794,22,N Sherman,2298,Melrose
-89.36377306,43.13100442,7454,5366,5366,Northport & N Sherman (WB),This stop (#5366) is westbound on the 1698 block of Northport Dr farside Sherman Ave (n),43.131002,-89.363774,"21, 22",Northport,1698,N Sherman
-89.38294001,43.1458214,7455,5370,5370,School & Northland (SB),This stop (#5370) is southbound on the 4798 block of School Rd farside Northland Dr,43.145819,-89.382941,29,School,4798,Northland
-89.36372807,43.12625842,7456,5382,5382,N Sherman & Trailsway (SB),This stop (#5382) is southbound on the 2600 block of Sherman Ave (n) nearside Trailsway,43.126256,-89.363729,22,N Sherman,2600,Trailsway
-89.36301203,43.14049443,7457,5385,5385,N Sherman & Mayfield (NB),This stop (#5385) is northbound on the 4299 block of Sherman Ave (n) farside Mayfield Ln,43.140492,-89.363013,29,N Sherman,4299,Mayfield
-89.39256802,43.14174038,7458,5397,5397,Knutson & Northport (EB),This stop (#5397) is eastbound on the 399 block of Knutson Dr nearside Northport Dr,43.141738,-89.392569,22,Knutson,399,Northport
-89.36349608,43.12343841,7459,5407,5407,N Sherman & Melrose (NB),This stop (#5407) is northbound on the 2301 block of Sherman Ave (n) farside Melrose St,43.123436,-89.363497,22,N Sherman,2301,Melrose
-89.36811302,43.14330842,7460,5411,5411,Delaware & Dakota (EB),This stop (#5411) is eastbound on the 1599 block of Delaware Blvd nearside Dakota Dr,43.143306,-89.368114,21,Delaware,1599,Dakota
-89.37118405,43.13421241,7461,5414,5414,Northport & Troy (WB),This stop (#5414) is westbound on the 1434 block of Northport Dr farside Troy Dr,43.13421,-89.371185,21,Northport,1434,Troy
-89.35528609,43.11842042,7462,5420,5420,Packers & Schlimgen (SB),This stop (#5420) is southbound on the 1798 block of Packers Ave farside Schlimgen Ave,43.118418,-89.355287,"20, 21",Packers,1798,Schlimgen
-89.38331503,43.13795039,7463,5421,5421,Northport & School (EB),This stop (#5421) is eastbound on the 899 block of Northport Dr nearside School Rd,43.137948,-89.383316,22,Northport,899,School
-89.35557905,43.13458143,7464,5427,5427,Tennyson & Packers (EB),This stop (#5427) is eastbound on the 2099 block of Tennyson Ln nearside Packers Ave,43.134579,-89.35558,21,Tennyson,2099,Packers
-89.36341004,43.13734342,7465,5432,5432,N Sherman & Lake View (SB),This stop (#5432) is southbound on the 4100 block of Sherman Ave (n) nearside Lake View Ave,43.137341,-89.363411,"21, 29",N Sherman,4100,Lake View
-89.35486008,43.12389043,7466,5433,5433,Packers & Manley (NB),This stop (#5433) is northbound on the 2399 block of Packers Ave nearside Manley St,43.123888,-89.354861,21,Packers,2399,Manley
-89.36305502,43.14705843,7467,5444,5444,N Sherman & Wheeler (SB),This stop (#5444) is southbound on the 4998 block of Sherman Ave (n) farside Wheeler Rd,43.147056,-89.363056,29,N Sherman,4998,Wheeler
-89.36331505,43.13270542,7468,5461,5461,N Sherman & Thackeray (NB),This stop (#5461) is northbound on the 3501 block of Sherman Ave (n) farside Thackeray Rd,43.132703,-89.363316,29,N Sherman,3501,Thackeray
-89.37377398,43.15812042,7469,5473,5473,Manitowish & Burning Wood (EB),This stop (#5473) is eastbound on the 5598 block of Manitowish Way farside Burning Wood Way,43.158118,-89.373775,29,Manitowish,5598,Burning Wood
-89.38038703,43.1373944,7470,5482,5482,Northport & Barby (WB),This stop (#5482) is westbound on the 1000 block of Northport Dr nearside Barby Ln,43.137392,-89.380388,21,Northport,1000,Barby
-89.36761501,43.14792842,7471,5484,5484,Wheeler & Golf View (WB),This stop (#5484) is westbound on the 1598 block of Wheeler Rd farside Golf View Rd,43.147926,-89.367616,29,Wheeler,1598,Golf View
-89.37658204,43.1361304,7472,5520,5520,Northport & Goodland (WB),This stop (#5520) is westbound on the 1200 block of Northport Dr nearside Goodland Dr,43.136128,-89.376583,21,Northport,1200,Goodland
-89.38929804,43.13388738,7473,5536,5536,Troy & Lerdahl (WB),This stop (#5536) is westbound on the 600 block of Troy Dr nearside Lerdahl Rd,43.133885,-89.389299,22,Troy,600,Lerdahl
-89.37244601,43.14911242,7474,5540,5540,Comanche & Wheeler (SB),This stop (#5540) is southbound on the 5100 block of Comanche Way nearside Wheeler Rd,43.14911,-89.372447,29,Comanche,5100,Wheeler
-89.35550606,43.13298843,7475,5549,5549,Packers & Scott (SB),This stop (#5549) is southbound on the 3600 block of Packers Ave nearside Scott Ln,43.132986,-89.355507,21,Packers,3600,Scott
-89.37525401,43.14531741,7476,5607,5607,Northland & Delaware (EB),This stop (#5607) is eastbound on the 1199 block of Northland Dr nearside Delaware Blvd,43.145315,-89.375255,21,Northland,1199,Delaware
-89.37238401,43.14841442,7477,5610,5610,Wheeler & Comanche (WB),This stop (#5610) is westbound on the 1298 block of Wheeler Rd farside Comanche Way,43.148412,-89.372385,29,Wheeler,1298,Comanche
-89.38302802,43.1435914,7478,5620,5620,School & Fulton (SB),This stop (#5620) is southbound on the 4598 block of School Rd farside Fulton Ln,43.143589,-89.383029,29,School,4598,Fulton
-89.38264301,43.1459554,7479,5625,5625,School & Northland (NB),This stop (#5625) is northbound on the 4799 block of School Rd nearside Northland Dr,43.145953,-89.382644,"21, 29",School,4799,Northland
-89.373877,43.15268542,7480,5628,5628,Menomonie & Comanche (WB),This stop (#5628) is westbound on the 1398 block of Menomonie Ln farside Comanche Way,43.152683,-89.373878,29,Menomonie,1398,Comanche
-89.39667202,43.13894838,7481,5657,5657,Murphy & Green (EB),This stop (#5657) is eastbound on the 201 block of Murphy Dr farside Green Blvd,43.138946,-89.396673,22,Murphy,201,Green
-89.38083203,43.1371264,7482,5663,5663,Northport & Barby (EB),This stop (#5663) is eastbound on the 1001 block of Northport Dr nearside Barby Ln,43.137124,-89.380833,22,Northport,1001,Barby
-89.36344407,43.12606142,7483,5683,5683,N Sherman & Trailsway (NB),This stop (#5683) is northbound on the 2601 block of Sherman Ave (n) nearside Trailsway,43.126059,-89.363445,22,N Sherman,2601,Trailsway
-89.37546201,43.14843341,7484,5702,5702,Wheeler & Delaware (WB),This stop (#5702) is westbound on the 1200 block of Wheeler Rd nearside Delaware Blvd,43.148431,-89.375463,29,Wheeler,1200,Delaware
-89.38831902,43.13971639,7485,5715,5715,Northport & Kennedy (EB),This stop (#5715) is eastbound on the 599 block of Northport Dr nearside Kennedy Rd,43.139714,-89.38832,22,Northport,599,Kennedy
-89.36870201,43.14815242,7486,5725,5725,Wheeler & Wheeler (EB),This stop (#5725) is eastbound on the 1501 block of Wheeler Rd nearside Wheeler Ct,43.14815,-89.368703,29,Wheeler,1501,Wheeler
-89.35482809,43.11863542,7487,5733,5733,Packers & Schlimgen (NB),This stop (#5733) is northbound on the 1799 block of Packers Ave nearside Schlimgen Ave,43.118633,-89.354829,"20, 21",Packers,1799,Schlimgen
-89.36335306,43.13104842,7488,5741,5741,N Sherman & Northport (NB),This stop (#5741) is northbound on the 3399 block of Sherman Ave (n) farside Northport Dr,43.131046,-89.363354,29,N Sherman,3399,Northport
-89.36388309,43.11904241,7489,5748,5748,N Sherman & Schlimgen (SB),This stop (#5748) is southbound on the 1800 block of Sherman Ave (n) nearside Schlimgen Ave,43.11904,-89.363884,22,N Sherman,1800,Schlimgen
-89.36321405,43.13514942,7490,5753,5753,N Sherman & Tennyson (NB),This stop (#5753) is northbound on the 3801 block of Sherman Ave (n) farside Tennyson Ln,43.135147,-89.363215,29,N Sherman,3801,Tennyson
-89.38292003,43.1384254,7491,5765,5765,School & Northport (NB),This stop (#5765) is northbound on the 4101 block of School Rd farside Northport Dr,43.138423,-89.382921,21,School,4101,Northport
-89.35492007,43.12563643,7492,5777,5777,Packers & Elka (NB),This stop (#5777) is northbound on the 2599 block of Packers Ave nearside Elka Ln,43.125634,-89.354921,21,Packers,2599,Elka
-89.38358904,43.13386839,7493,5796,5796,Troy & School (WB),This stop (#5796) is westbound on the 898 block of Troy Dr farside School Rd,43.133866,-89.38359,22,Troy,898,School
-89.38046901,43.1455964,7494,5797,5797,Northland & Judy (EB),This stop (#5797) is eastbound on the 999 block of Northland Dr nearside Judy Ln,43.145594,-89.38047,21,Northland,999,Judy
-89.38309102,43.1411744,7495,5814,5814,School & Havey (SB),This stop (#5814) is southbound on the 4300 block of School Rd nearside Havey Rd,43.141172,-89.383092,29,School,4300,Havey
-89.37662004,43.1357454,7496,5815,5815,Northport & Goodland (EB),This stop (#5815) is eastbound on the 1201 block of Northport Dr farside Goodland Dr,43.135743,-89.376621,22,Northport,1201,Goodland
-89.36320703,43.14291243,7497,5816,5816,N Sherman & Delaware (SB),This stop (#5816) is southbound on the 4600 block of Sherman Ave (n) nearside Delaware Blvd,43.14291,-89.363208,29,N Sherman,4600,Delaware
